time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,accommodation_suitability,number,percentage
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,19 to 21 years,Total,47,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,17 to 18 years,Accommodation considered suitable,16,94
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,17 to 18 years,Total,17,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,19 to 21 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,19 to 21 years,Accommodation considered suitable,23,82
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,19 to 21 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,19 to 21 years,Total,28,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,17 to 18 years,Accommodation considered suitable,52,90
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,17 to 18 years,Total,58,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,19 to 21 years,Accommodation considered not suitable,8,6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,19 to 21 years,Accommodation considered suitable,119,83
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,19 to 21 years,No information,16,11
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,19 to 21 years,Total,143,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,17 to 18 years,Accommodation considered suitable,76,96
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,17 to 18 years,Total,79,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,19 to 21 years,Accommodation considered not suitable,13,7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,19 to 21 years,Accommodation considered suitable,178,91
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,19 to 21 years,No information,4,2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,19 to 21 years,Total,195,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,17 to 18 years,Accommodation considered suitable,44,83
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,17 to 18 years,Total,53,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,19 to 21 years,Accommodation considered not suitable,8,7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,19 to 21 years,Accommodation considered suitable,80,70
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,19 to 21 years,No information,27,23
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,19 to 21 years,Total,115,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,17 to 18 years,Accommodation considered suitable,41,80
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,17 to 18 years,Total,51,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,19 to 21 years,Accommodation considered not suitable,9,7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,19 to 21 years,Accommodation considered suitable,99,80
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,19 to 21 years,No information,16,13
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,19 to 21 years,Total,124,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,17 to 18 years,Accommodation considered not suitable,0,0
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,17 to 18 years,Accommodation considered suitable,36,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,17 to 18 years,No information,0,0
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,17 to 18 years,Total,36,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,19 to 21 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,19 to 21 years,Accommodation considered suitable,84,94
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,19 to 21 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,19 to 21 years,Total,89,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,17 to 18 years,Accommodation considered suitable,50,94
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,17 to 18 years,Total,53,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,19 to 21 years,Accommodation considered not suitable,14,7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,19 to 21 years,Accommodation considered suitable,153,80
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,19 to 21 years,No information,24,13
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,19 to 21 years,Total,191,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,17 to 18 years,Accommodation considered suitable,49,86
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,17 to 18 years,Total,57,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,19 to 21 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,19 to 21 years,Accommodation considered suitable,119,78
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,19 to 21 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,19 to 21 years,Total,152,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,17 to 18 years,Accommodation considered not suitable,17,9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,17 to 18 years,Accommodation considered suitable,120,64
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,17 to 18 years,No information,51,27
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,17 to 18 years,Total,188,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,19 to 21 years,Accommodation considered not suitable,50,9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,19 to 21 years,Accommodation considered suitable,375,71
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,19 to 21 years,No information,105,20
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,19 to 21 years,Total,530,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,17 to 18 years,Accommodation considered not suitable,9,2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,17 to 18 years,Accommodation considered suitable,420,89
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,17 to 18 years,No information,45,9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,17 to 18 years,Total,474,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,19 to 21 years,Accommodation considered not suitable,61,5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,19 to 21 years,Accommodation considered suitable,1031,77
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,19 to 21 years,No information,247,18
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,19 to 21 years,Total,1339,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,17 to 18 years,Accommodation considered suitable,89,90
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,17 to 18 years,Total,99,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,19 to 21 years,Accommodation considered not suitable,11,5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,19 to 21 years,Accommodation considered suitable,187,77
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,19 to 21 years,No information,44,18
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,19 to 21 years,Total,242,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,17 to 18 years,Accommodation considered suitable,165,91
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,17 to 18 years,Total,182,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,19 to 21 years,Accommodation considered not suitable,24,6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,19 to 21 years,Accommodation considered suitable,340,85
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,19 to 21 years,No information,36,9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,19 to 21 years,Total,400,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,17 to 18 years,Accommodation considered suitable,113,89
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,17 to 18 years,Total,127,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,19 to 21 years,Accommodation considered not suitable,14,4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,19 to 21 years,Accommodation considered suitable,318,92
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,19 to 21 years,No information,13,4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,19 to 21 years,Total,345,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,17 to 18 years,Accommodation considered suitable,22,81
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,17 to 18 years,Total,27,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,19 to 21 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,19 to 21 years,Accommodation considered suitable,60,92
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,19 to 21 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,19 to 21 years,Total,65,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,17 to 18 years,Accommodation considered not suitable,9,6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,17 to 18 years,Accommodation considered suitable,128,92
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,17 to 18 years,No information,2,1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,17 to 18 years,Total,139,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,19 to 21 years,Accommodation considered not suitable,28,9
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,19 to 21 years,Accommodation considered suitable,270,89
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,19 to 21 years,No information,7,2
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,19 to 21 years,Total,305,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,17 to 18 years,Accommodation considered suitable,30,91
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,17 to 18 years,Total,33,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,19 to 21 years,Accommodation considered not suitable,8,8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,19 to 21 years,Accommodation considered suitable,95,91
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,19 to 21 years,No information,1,1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,19 to 21 years,Total,104,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,17 to 18 years,Accommodation considered not suitable,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,17 to 18 years,Accommodation considered suitable,34,94
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,17 to 18 years,No information,2,6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,17 to 18 years,Total,36,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,19 to 21 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,19 to 21 years,Accommodation considered suitable,102,91
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,19 to 21 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,19 to 21 years,Total,112,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,17 to 18 years,Accommodation considered suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,17 to 18 years,Total,65,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,19 to 21 years,Accommodation considered not suitable,18,9
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,19 to 21 years,Accommodation considered suitable,172,86
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,19 to 21 years,No information,10,5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,19 to 21 years,Total,200,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,17 to 18 years,Accommodation considered not suitable,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,17 to 18 years,Accommodation considered suitable,30,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,17 to 18 years,No information,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,17 to 18 years,Total,30,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,19 to 21 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,19 to 21 years,Accommodation considered suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,19 to 21 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,19 to 21 years,Total,107,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,17 to 18 years,Accommodation considered suitable,30,88
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,17 to 18 years,Total,34,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,19 to 21 years,Accommodation considered not suitable,9,10
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,19 to 21 years,Accommodation considered suitable,69,78
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,19 to 21 years,No information,10,11
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,19 to 21 years,Total,88,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,17 to 18 years,Accommodation considered not suitable,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,17 to 18 years,Accommodation considered suitable,23,92
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,17 to 18 years,No information,2,8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,17 to 18 years,Total,25,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,19 to 21 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,19 to 21 years,Accommodation considered suitable,55,92
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,19 to 21 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,19 to 21 years,Total,60,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,17 to 18 years,Accommodation considered not suitable,6,14
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,17 to 18 years,Accommodation considered suitable,38,86
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,17 to 18 years,No information,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,17 to 18 years,Total,44,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,19 to 21 years,Accommodation considered not suitable,14,11
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,19 to 21 years,Accommodation considered suitable,110,89
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,19 to 21 years,No information,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,19 to 21 years,Total,124,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,17 to 18 years,Accommodation considered suitable,74,99
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,17 to 18 years,Total,75,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,19 to 21 years,Accommodation considered not suitable,8,4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,19 to 21 years,Accommodation considered suitable,178,96
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,19 to 21 years,No information,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,19 to 21 years,Total,186,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,17 to 18 years,Accommodation considered not suitable,0,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,17 to 18 years,Accommodation considered suitable,0,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,17 to 18 years,No information,0,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,17 to 18 years,Total,0,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,19 to 21 years,Accommodation considered not suitable,0,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,19 to 21 years,Accommodation considered suitable,0,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,19 to 21 years,No information,0,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,19 to 21 years,Total,0,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,17 to 18 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,17 to 18 years,Accommodation considered suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,17 to 18 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,17 to 18 years,Total,65,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,19 to 21 years,Accommodation considered not suitable,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,19 to 21 years,Accommodation considered suitable,145,90
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,19 to 21 years,No information,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,19 to 21 years,Total,161,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,17 to 18 years,Accommodation considered not suitable,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,17 to 18 years,Accommodation considered suitable,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,17 to 18 years,No information,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,17 to 18 years,Total,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,19 to 21 years,Accommodation considered not suitable,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,19 to 21 years,Accommodation considered suitable,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,19 to 21 years,No information,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,19 to 21 years,Total,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,17 to 18 years,Accommodation considered not suitable,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,17 to 18 years,Accommodation considered suitable,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,17 to 18 years,No information,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,17 to 18 years,Total,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,19 to 21 years,Accommodation considered not suitable,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,19 to 21 years,Accommodation considered suitable,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,19 to 21 years,No information,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,19 to 21 years,Total,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,17 to 18 years,Accommodation considered not suitable,8,7
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,17 to 18 years,Accommodation considered suitable,95,85
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,17 to 18 years,No information,9,8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,17 to 18 years,Total,112,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,19 to 21 years,Accommodation considered not suitable,19,5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,19 to 21 years,Accommodation considered suitable,256,74
