time_period,time_identifier,geographic_level,country_code,country_name,cla_group,population_group,characteristic,placement_stability,number,percentage
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6a. Refused,With 1 placement during the year,10,60
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6a. Refused,With 2 placements during the year,c,c
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6a. Refused,With 3 or more placements during the year,c,c
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6b. Information not yet obtained,Total children,150,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 1 placement during the year,90,60
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 2 placements during the year,50,31
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 3 or more placements during the year,10,10
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,Total children,Total children,23260,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,Total children,With 1 placement during the year,13930,60
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,Total children,With 2 placements during the year,6300,27
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,Total children,With 3 or more placements during the year,3040,13
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Care orders,Total children,9310,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Care orders,With 1 placement during the year,5860,63
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Care orders,With 2 placements during the year,2450,26
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Care orders,With 3 or more placements during the year,1000,11
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Detained for child protection,Total children,2440,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Detained for child protection,With 1 placement during the year,1080,44
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Detained for child protection,With 2 placements during the year,880,36
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Detained for child protection,With 3 or more placements during the year,480,20
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Placement order granted,Total children,50,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Placement order granted,With 1 placement during the year,30,70
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Placement order granted,With 2 placements during the year,10,24
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Placement order granted,With 3 or more placements during the year,c,c
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Total children,Total children,23260,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Total children,With 1 placement during the year,13930,60
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Total children,With 2 placements during the year,6300,27
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Total children,With 3 or more placements during the year,3040,13
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,Total children,11180,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 1 placement during the year,6760,60
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 2 placements during the year,2900,26
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 3 or more placements during the year,1520,14
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Youth justice legal statuses,Total children,290,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 1 placement during the year,190,65
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 2 placements during the year,50,18
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 3 or more placements during the year,50,16
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Foster placements,Total children,16790,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Foster placements,With 1 placement during the year,10490,63
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Foster placements,With 2 placements during the year,4250,25
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Foster placements,With 3 or more placements during the year,2050,12
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Other placement,Total children,290,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Other placement,With 1 placement during the year,160,55
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Other placement,With 2 placements during the year,80,26
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Other placement,With 3 or more placements during the year,60,19
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Other residential settings,Total children,1430,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Other residential settings,With 1 placement during the year,380,26
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Other residential settings,With 2 placements during the year,730,51
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Other residential settings,With 3 or more placements during the year,330,23
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Placed for adoption,Total children,c,c
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Placed for adoption,With 1 placement during the year,c,c
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Placed for adoption,With 2 placements during the year,0,0
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Placed for adoption,With 3 or more placements during the year,0,0
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Placed in the community,Total children,1050,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Placed in the community,With 1 placement during the year,680,65
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Placed in the community,With 2 placements during the year,250,24
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Placed in the community,With 3 or more placements during the year,120,11
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,Total children,1530,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 1 placement during the year,850,56
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 2 placements during the year,490,32
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 3 or more placements during the year,190,13
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Residential schools,Total children,40,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Residential schools,With 1 placement during the year,30,74
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Residential schools,With 2 placements during the year,10,16
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Residential schools,With 3 or more placements during the year,c,c
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,"Secure units, children's homes and semi-independent living accommodation",Total children,2130,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,"Secure units, children's homes and semi-independent living accommodation",With 1 placement during the year,1340,63
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,"Secure units, children's homes and semi-independent living accommodation",With 2 placements during the year,500,23
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,"Secure units, children's homes and semi-independent living accommodation",With 3 or more placements during the year,300,14
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Total children,Total children,23260,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Total children,With 1 placement during the year,13930,60
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Total children,With 2 placements during the year,6300,27
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Total children,With 3 or more placements during the year,3040,13
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Female,Total children,10190,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Female,With 1 placement during the year,6100,60
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Female,With 2 placements during the year,2790,27
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Female,With 3 or more placements during the year,1300,13
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Male,Total children,13070,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Male,With 1 placement during the year,7820,60
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Male,With 2 placements during the year,3510,27
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Male,With 3 or more placements during the year,1740,13
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Total children,Total children,23260,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Total children,With 1 placement during the year,13930,60
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Total children,With 2 placements during the year,6300,27
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Total children,With 3 or more placements during the year,3040,13
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,Total children,20990,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 1 placement during the year,12430,59
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 2 placements during the year,5700,27
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 3 or more placements during the year,2860,14
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,Total children,23260,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,With 1 placement during the year,13930,60
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,With 2 placements during the year,6300,27
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,With 3 or more placements during the year,3040,13
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,Total children,2270,100
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 1 placement during the year,1490,66
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 2 placements during the year,590,26
2018,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 3 or more placements during the year,180,8
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,1 to 4 years,Total children,9780,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,1 to 4 years,With 1 placement during the year,5550,57
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,1 to 4 years,With 2 placements during the year,3310,34
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,1 to 4 years,With 3 or more placements during the year,920,9
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,10 to 15 years,Total children,29740,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,10 to 15 years,With 1 placement during the year,21420,72
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,10 to 15 years,With 2 placements during the year,5150,17
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,10 to 15 years,With 3 or more placements during the year,3170,11
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,16 years and over,Total children,17290,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,16 years and over,With 1 placement during the year,10950,63
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,16 years and over,With 2 placements during the year,3760,22
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,16 years and over,With 3 or more placements during the year,2570,15
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,5 to 9 years,Total children,14300,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,5 to 9 years,With 1 placement during the year,10330,72
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,5 to 9 years,With 2 placements during the year,3040,21
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,5 to 9 years,With 3 or more placements during the year,930,6
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Total children,Total children,75360,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Total children,With 1 placement during the year,50700,67
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Total children,With 2 placements during the year,16580,22
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Total children,With 3 or more placements during the year,8080,11
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Under 1 year,Total children,4260,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Under 1 year,With 1 placement during the year,2470,58
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Under 1 year,With 2 placements during the year,1310,31
2018,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Under 1 year,With 3 or more placements during the year,490,11
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1. Total White,Total children,56390,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1. Total White,With 1 placement during the year,38130,68
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1. Total White,With 2 placements during the year,12270,22
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1. Total White,With 3 or more placements during the year,5990,11
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1a. White British,Total children,52830,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1a. White British,With 1 placement during the year,35710,68
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1a. White British,With 2 placements during the year,11490,22
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1a. White British,With 3 or more placements during the year,5630,11
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1b. White Irish,Total children,210,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1b. White Irish,With 1 placement during the year,150,69
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1b. White Irish,With 2 placements during the year,40,19
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1b. White Irish,With 3 or more placements during the year,20,11
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1c. Traveller of Irish Heritage,Total children,120,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 1 placement during the year,70,58
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 2 placements during the year,30,24
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 3 or more placements during the year,20,18
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1d. Gypsy Roma,Total children,410,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1d. Gypsy Roma,With 1 placement during the year,280,68
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1d. Gypsy Roma,With 2 placements during the year,90,22
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1d. Gypsy Roma,With 3 or more placements during the year,40,10
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1e. Any other White background,Total children,2820,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1e. Any other White background,With 1 placement during the year,1920,68
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1e. Any other White background,With 2 placements during the year,620,22
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1e. Any other White background,With 3 or more placements during the year,280,10
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,Total children,7430,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 1 placement during the year,4870,66
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 2 placements during the year,1690,23
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 3 or more placements during the year,870,12
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2a. White and Black Caribbean,Total children,2650,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2a. White and Black Caribbean,With 1 placement during the year,1720,65
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2a. White and Black Caribbean,With 2 placements during the year,590,22
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2a. White and Black Caribbean,With 3 or more placements during the year,340,13
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2b. White and Black African,Total children,830,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2b. White and Black African,With 1 placement during the year,570,68
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2b. White and Black African,With 2 placements during the year,180,22
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2b. White and Black African,With 3 or more placements during the year,80,10
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2c. White and Asian,Total children,1420,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2c. White and Asian,With 1 placement during the year,970,68
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2c. White and Asian,With 2 placements during the year,320,22
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2c. White and Asian,With 3 or more placements during the year,140,10
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2d. Any other Mixed background,Total children,2530,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2d. Any other Mixed background,With 1 placement during the year,1620,64
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2d. Any other Mixed background,With 2 placements during the year,610,24
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2d. Any other Mixed background,With 3 or more placements during the year,300,12
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3. Total Asian or Asian British,Total children,3470,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3. Total Asian or Asian British,With 1 placement during the year,2410,69
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3. Total Asian or Asian British,With 2 placements during the year,720,21
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3. Total Asian or Asian British,With 3 or more placements during the year,340,10
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3a. Indian,Total children,320,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3a. Indian,With 1 placement during the year,230,71
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3a. Indian,With 2 placements during the year,70,21
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3a. Indian,With 3 or more placements during the year,20,7
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3b. Pakistani,Total children,940,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3b. Pakistani,With 1 placement during the year,640,68
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3b. Pakistani,With 2 placements during the year,180,19
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3b. Pakistani,With 3 or more placements during the year,110,12
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3c. Bangladeshi,Total children,400,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3c. Bangladeshi,With 1 placement during the year,290,73
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3c. Bangladeshi,With 2 placements during the year,80,19
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3c. Bangladeshi,With 3 or more placements during the year,40,9
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3d. Chinese,Total children,90,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3d. Chinese,With 1 placement during the year,70,82
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3d. Chinese,With 2 placements during the year,10,11
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3d. Chinese,With 3 or more placements during the year,10,7
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3e. Any other Asian background,Total children,1720,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3e. Any other Asian background,With 1 placement during the year,1180,68
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3e. Any other Asian background,With 2 placements during the year,390,23
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3e. Any other Asian background,With 3 or more placements during the year,160,9
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",Total children,5420,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 1 placement during the year,3600,66
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 2 placements during the year,1220,22
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 3 or more placements during the year,600,11
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4a. Caribbean,Total children,1350,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4a. Caribbean,With 1 placement during the year,880,65
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4a. Caribbean,With 2 placements during the year,290,22
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4a. Caribbean,With 3 or more placements during the year,180,13
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4b. African,Total children,2980,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4b. African,With 1 placement during the year,1990,67
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4b. African,With 2 placements during the year,690,23
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4b. African,With 3 or more placements during the year,310,10
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4c. Any other Black background,Total children,1090,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4c. Any other Black background,With 1 placement during the year,730,67
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4c. Any other Black background,With 2 placements during the year,240,22
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4c. Any other Black background,With 3 or more placements during the year,120,11
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,5. Total other ethnic group,Total children,2410,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,5. Total other ethnic group,With 1 placement during the year,1550,65
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,5. Total other ethnic group,With 2 placements during the year,590,25
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,5. Total other ethnic group,With 3 or more placements during the year,260,11
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6. Total refused or information not yet available,Total children,250,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6. Total refused or information not yet available,With 1 placement during the year,140,57
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6. Total refused or information not yet available,With 2 placements during the year,80,33
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6. Total refused or information not yet available,With 3 or more placements during the year,20,10
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6a. Refused,Total children,20,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6a. Refused,With 1 placement during the year,10,64
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6a. Refused,With 2 placements during the year,10,27
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6a. Refused,With 3 or more placements during the year,c,c
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6b. Information not yet obtained,Total children,230,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6b. Information not yet obtained,With 1 placement during the year,130,57
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6b. Information not yet obtained,With 2 placements during the year,80,33
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6b. Information not yet obtained,With 3 or more placements during the year,20,10
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,Total children,Total children,75360,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,Total children,With 1 placement during the year,50700,67
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,Total children,With 2 placements during the year,16580,22
2018,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,Total children,With 3 or more placements during the year,8080,11
2018,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Care orders,Total children,51120,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Care orders,With 1 placement during the year,36220,71
2018,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Care orders,With 2 placements during the year,10060,20
2018,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Care orders,With 3 or more placements during the year,4840,9
2018,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Detained for child protection,Total children,2450,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Detained for child protection,With 1 placement during the year,1080,44
2018,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Detained for child protection,With 2 placements during the year,890,36
2018,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Detained for child protection,With 3 or more placements during the year,480,19
2018,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Placement order granted,Total children,2360,100
2018,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Placement order granted,With 1 placement during the year,1260,53
2018,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Placement order granted,With 2 placements during the year,960,41
2018,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Placement order granted,With 3 or more placements during the year,140,6
