time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,stay_put,number,percentage
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 18,Total living with former foster carers in the current year,7,54
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,13,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,26,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 18,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,14,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,22,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 18,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,7,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,9,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 18,Total living with former foster carers in the current year,9,82
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,11,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,6,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 18,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,12,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,7,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 18,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,16,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,39,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 18,Total living with former foster carers in the current year,18,55
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,33,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 19 to 20,Total living with former foster carers in the current year,23,33
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,69,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 18,Total living with former foster carers in the current year,17,61
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,28,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,21,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 18,Total living with former foster carers in the current year,7,39
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,18,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,43,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 18,Total living with former foster carers in the current year,0,0
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,15,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 19 to 20,Total living with former foster carers in the current year,0,0
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,16,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Aged 18,Total living with former foster carers in the current year,11,65
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,17,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Aged 19 to 20,Total living with former foster carers in the current year,14,30
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,47,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Aged 18,Total living with former foster carers in the current year,16,64
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,25,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Aged 19 to 20,Total living with former foster carers in the current year,19,29
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,65,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Aged 18,Total living with former foster carers in the current year,0,0
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,73,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Aged 19 to 20,Total living with former foster carers in the current year,0,0
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,122,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Aged 18,Total living with former foster carers in the current year,52,53
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,99,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Aged 19 to 20,Total living with former foster carers in the current year,28,13
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,218,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Aged 18,Total living with former foster carers in the current year,8,33
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,24,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Aged 19 to 20,Total living with former foster carers in the current year,8,15
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,52,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Aged 18,Total living with former foster carers in the current year,41,54
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,76,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Aged 19 to 20,Total living with former foster carers in the current year,19,15
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,125,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Aged 18,Total living with former foster carers in the current year,27,69
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,39,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Aged 19 to 20,Total living with former foster carers in the current year,34,48
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,71,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Aged 18,Total living with former foster carers in the current year,7,54
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,13,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,21,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Aged 18,Total living with former foster carers in the current year,37,70
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,53,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Aged 19 to 20,Total living with former foster carers in the current year,27,31
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,88,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Aged 18,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,12,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Aged 19 to 20,Total living with former foster carers in the current year,7,33
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,21,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Aged 18,Total living with former foster carers in the current year,9,60
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,15,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,27,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Aged 18,Total living with former foster carers in the current year,14,67
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,21,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Aged 19 to 20,Total living with former foster carers in the current year,15,48
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,31,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Aged 18,Total living with former foster carers in the current year,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Aged 19 to 20,Total living with former foster carers in the current year,7,37
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,19,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,Aged 18,Total living with former foster carers in the current year,6,35
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,17,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,Aged 19 to 20,Total living with former foster carers in the current year,8,38
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,21,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,Aged 18,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,Aged 19 to 20,Total living with former foster carers in the current year,9,60
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,15,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Aged 18,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,18,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,42,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Aged 18,Total living with former foster carers in the current year,16,80
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,20,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Aged 19 to 20,Total living with former foster carers in the current year,25,49
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,51,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Aged 18,Total living with former foster carers in the current year,0,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,0,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Aged 19 to 20,Total living with former foster carers in the current year,0,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,0,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Aged 18,Total living with former foster carers in the current year,9,47
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,19,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Aged 19 to 20,Total living with former foster carers in the current year,6,16
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,37,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 18,Total living with former foster carers in the current year,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 19 to 20,Total living with former foster carers in the current year,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 18,Total living with former foster carers in the current year,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 19 to 20,Total living with former foster carers in the current year,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,z,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 18,Total living with former foster carers in the current year,22,48
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,46,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 19 to 20,Total living with former foster carers in the current year,18,19
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,94,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Aged 18,Total living with former foster carers in the current year,18,67
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,27,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,31,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 18,Total living with former foster carers in the current year,24,75
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,32,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 19 to 20,Total living with former foster carers in the current year,17,22
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,76,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 18,Total living with former foster carers in the current year,17,81
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,21,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 19 to 20,Total living with former foster carers in the current year,13,31
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,42,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 18,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,c,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,6,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 18,Total living with former foster carers in the current year,0,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,13,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 19 to 20,Total living with former foster carers in the current year,0,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,17,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 18,Total living with former foster carers in the current year,15,50
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,30,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 19 to 20,Total living with former foster carers in the current year,6,13
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,47,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 18,Total living with former foster carers in the current year,10,43
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,23,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 19 to 20,Total living with former foster carers in the current year,6,22
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,27,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 18,Total living with former foster carers in the current year,14,56
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,25,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 19 to 20,Total living with former foster carers in the current year,10,29
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,34,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 18,Total living with former foster carers in the current year,45,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,45,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 19 to 20,Total living with former foster carers in the current year,10,14
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,70,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 18,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,c,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,24,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 18,Total living with former foster carers in the current year,18,56
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,32,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 19 to 20,Total living with former foster carers in the current year,8,17
