time_period,time_identifier,geographic_level,country_code,country_name,cla_group,population_group,characteristic,placement_stability,number,percentage
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed for adoption,With 3 or more placements during the year,10,3
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,Total children,3210,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 1 placement during the year,2380,74
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 2 placements during the year,480,15
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 3 or more placements during the year,350,11
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,Total children,80,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,With 1 placement during the year,60,77
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,With 2 placements during the year,20,21
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,With 3 or more placements during the year,c,c
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Secure homes and children's homes,Total children,5780,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Secure homes and children's homes,With 1 placement during the year,3340,58
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Secure homes and children's homes,With 2 placements during the year,1400,24
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Secure homes and children's homes,With 3 or more placements during the year,1050,18
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,Total children,56700,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,With 1 placement during the year,40020,71
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,With 2 placements during the year,11080,20
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,With 3 or more placements during the year,5600,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Female,Total children,25060,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Female,With 1 placement during the year,17590,70
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Female,With 2 placements during the year,4890,20
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Female,With 3 or more placements during the year,2580,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Male,Total children,31640,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Male,With 1 placement during the year,22430,71
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Male,With 2 placements during the year,6190,20
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Male,With 3 or more placements during the year,3030,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Total children,Total children,56700,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Total children,With 1 placement during the year,40020,71
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Total children,With 2 placements during the year,11080,20
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Total children,With 3 or more placements during the year,5600,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,Total children,54450,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 1 placement during the year,38520,71
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 2 placements during the year,10560,19
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 3 or more placements during the year,5380,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,Total children,56700,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,With 1 placement during the year,40020,71
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,With 2 placements during the year,11080,20
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,With 3 or more placements during the year,5600,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,Total children,2250,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 1 placement during the year,1500,67
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 2 placements during the year,530,23
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 3 or more placements during the year,230,10
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,1 to 4 years,Total children,6680,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,1 to 4 years,With 1 placement during the previous 2 years,2200,33
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,1 to 4 years,With 2 placements during the previous 2 years,2530,38
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,1 to 4 years,With 3 or more placements during the previous 2 years,1950,29
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,10 to 15 years,Total children,25920,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,10 to 15 years,With 1 placement during the previous 2 years,15580,60
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,10 to 15 years,With 2 placements during the previous 2 years,5170,20
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,10 to 15 years,With 3 or more placements during the previous 2 years,5170,20
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,16 years and over,Total children,14280,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,16 years and over,With 1 placement during the previous 2 years,6640,47
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,16 years and over,With 2 placements during the previous 2 years,3260,23
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,16 years and over,With 3 or more placements during the previous 2 years,4380,31
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,5 to 9 years,Total children,10750,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,5 to 9 years,With 1 placement during the previous 2 years,5770,54
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,5 to 9 years,With 2 placements during the previous 2 years,2940,27
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,5 to 9 years,With 3 or more placements during the previous 2 years,2040,19
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,Total children,Total children,57630,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,Total children,With 1 placement during the previous 2 years,30190,52
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,Total children,With 2 placements during the previous 2 years,13900,24
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Age group,Total children,With 3 or more placements during the previous 2 years,13540,23
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1. Total White,Total children,44170,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1. Total White,With 1 placement during the previous 2 years,23360,53
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1. Total White,With 2 placements during the previous 2 years,10520,24
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1. Total White,With 3 or more placements during the previous 2 years,10290,23
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1a. White British,Total children,41570,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1a. White British,With 1 placement during the previous 2 years,22030,53
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1a. White British,With 2 placements during the previous 2 years,9880,24
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1a. White British,With 3 or more placements during the previous 2 years,9660,23
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1b. White Irish,Total children,140,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1b. White Irish,With 1 placement during the previous 2 years,70,51
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1b. White Irish,With 2 placements during the previous 2 years,30,20
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1b. White Irish,With 3 or more placements during the previous 2 years,40,29
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1c. Traveller of Irish Heritage,Total children,110,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 1 placement during the previous 2 years,40,42
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 2 placements during the previous 2 years,30,28
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 3 or more placements during the previous 2 years,30,30
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1d. Gypsy Roma,Total children,390,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1d. Gypsy Roma,With 1 placement during the previous 2 years,210,55
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1d. Gypsy Roma,With 2 placements during the previous 2 years,80,20
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1d. Gypsy Roma,With 3 or more placements during the previous 2 years,100,25
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1e. Any other White background,Total children,1970,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1e. Any other White background,With 1 placement during the previous 2 years,1010,51
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1e. Any other White background,With 2 placements during the previous 2 years,500,26
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,1e. Any other White background,With 3 or more placements during the previous 2 years,460,23
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,Total children,5940,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 1 placement during the previous 2 years,3090,52
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 2 placements during the previous 2 years,1430,24
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 3 or more placements during the previous 2 years,1420,24
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2a. White and Black Caribbean,Total children,2120,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2a. White and Black Caribbean,With 1 placement during the previous 2 years,1060,50
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2a. White and Black Caribbean,With 2 placements during the previous 2 years,470,22
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2a. White and Black Caribbean,With 3 or more placements during the previous 2 years,600,28
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2b. White and Black African,Total children,680,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2b. White and Black African,With 1 placement during the previous 2 years,360,53
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2b. White and Black African,With 2 placements during the previous 2 years,180,27
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2b. White and Black African,With 3 or more placements during the previous 2 years,140,20
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2c. White and Asian,Total children,1220,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2c. White and Asian,With 1 placement during the previous 2 years,690,57
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2c. White and Asian,With 2 placements during the previous 2 years,270,22
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2c. White and Asian,With 3 or more placements during the previous 2 years,260,21
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2d. Any other Mixed background,Total children,1930,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2d. Any other Mixed background,With 1 placement during the previous 2 years,990,51
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2d. Any other Mixed background,With 2 placements during the previous 2 years,510,26
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,2d. Any other Mixed background,With 3 or more placements during the previous 2 years,430,22
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3. Total Asian or Asian British,Total children,2210,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3. Total Asian or Asian British,With 1 placement during the previous 2 years,1160,53
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3. Total Asian or Asian British,With 2 placements during the previous 2 years,580,26
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3. Total Asian or Asian British,With 3 or more placements during the previous 2 years,470,21
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3a. Indian,Total children,200,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3a. Indian,With 1 placement during the previous 2 years,120,58
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3a. Indian,With 2 placements during the previous 2 years,40,21
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3a. Indian,With 3 or more placements during the previous 2 years,40,21
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3b. Pakistani,Total children,730,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3b. Pakistani,With 1 placement during the previous 2 years,370,51
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3b. Pakistani,With 2 placements during the previous 2 years,180,24
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3b. Pakistani,With 3 or more placements during the previous 2 years,180,24
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3c. Bangladeshi,Total children,280,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3c. Bangladeshi,With 1 placement during the previous 2 years,150,51
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3c. Bangladeshi,With 2 placements during the previous 2 years,80,28
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3c. Bangladeshi,With 3 or more placements during the previous 2 years,60,20
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3d. Chinese,Total children,60,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3d. Chinese,With 1 placement during the previous 2 years,30,55
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3d. Chinese,With 2 placements during the previous 2 years,20,32
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3d. Chinese,With 3 or more placements during the previous 2 years,10,13
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3e. Any other Asian background,Total children,940,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3e. Any other Asian background,With 1 placement during the previous 2 years,490,52
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3e. Any other Asian background,With 2 placements during the previous 2 years,270,28
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,3e. Any other Asian background,With 3 or more placements during the previous 2 years,180,19
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",Total children,3900,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 1 placement during the previous 2 years,1900,49
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 2 placements during the previous 2 years,960,25
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 3 or more placements during the previous 2 years,1040,27
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,4a. Caribbean,Total children,1010,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,4a. Caribbean,With 1 placement during the previous 2 years,500,49
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,4a. Caribbean,With 2 placements during the previous 2 years,220,21
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,4a. Caribbean,With 3 or more placements during the previous 2 years,300,30
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,4b. African,Total children,2070,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,4b. African,With 1 placement during the previous 2 years,990,48
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,4b. African,With 2 placements during the previous 2 years,570,27
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,4b. African,With 3 or more placements during the previous 2 years,520,25
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,4c. Any other Black background,Total children,810,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,4c. Any other Black background,With 1 placement during the previous 2 years,420,51
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,4c. Any other Black background,With 2 placements during the previous 2 years,180,22
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,4c. Any other Black background,With 3 or more placements during the previous 2 years,220,27
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,5. Total other ethnic group,Total children,1350,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,5. Total other ethnic group,With 1 placement during the previous 2 years,650,48
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,5. Total other ethnic group,With 2 placements during the previous 2 years,390,29
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,5. Total other ethnic group,With 3 or more placements during the previous 2 years,320,24
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,6. Total refused or information not yet available,Total children,60,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,6. Total refused or information not yet available,With 1 placement during the previous 2 years,20,28
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,6. Total refused or information not yet available,With 2 placements during the previous 2 years,30,41
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,6. Total refused or information not yet available,With 3 or more placements during the previous 2 years,20,31
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,6a. Refused,Total children,10,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,6a. Refused,With 1 placement during the previous 2 years,c,c
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,6a. Refused,With 2 placements during the previous 2 years,c,c
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,6a. Refused,With 3 or more placements during the previous 2 years,c,c
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,6b. Information not yet obtained,Total children,50,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,6b. Information not yet obtained,With 1 placement during the previous 2 years,10,27
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,6b. Information not yet obtained,With 2 placements during the previous 2 years,20,41
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,6b. Information not yet obtained,With 3 or more placements during the previous 2 years,20,31
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,Total children,Total children,57630,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,Total children,With 1 placement during the previous 2 years,30190,52
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,Total children,With 2 placements during the previous 2 years,13900,24
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,Ethnicity,Total children,With 3 or more placements during the previous 2 years,13540,23
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Care orders,Total children,43650,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Care orders,With 1 placement during the previous 2 years,25050,57
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Care orders,With 2 placements during the previous 2 years,9780,22
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Care orders,With 3 or more placements during the previous 2 years,8820,20
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Detained for child protection,Total children,1740,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Detained for child protection,With 1 placement during the previous 2 years,340,19
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Detained for child protection,With 2 placements during the previous 2 years,590,34
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Detained for child protection,With 3 or more placements during the previous 2 years,810,46
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Placement order granted,Total children,1490,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Placement order granted,With 1 placement during the previous 2 years,730,49
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Placement order granted,With 2 placements during the previous 2 years,480,32
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Placement order granted,With 3 or more placements during the previous 2 years,290,19
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Total children,Total children,57630,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Total children,With 1 placement during the previous 2 years,30190,52
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Total children,With 2 placements during the previous 2 years,13900,24
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Total children,With 3 or more placements during the previous 2 years,13540,23
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Voluntary agreements under S20 CA 1989,Total children,10640,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Voluntary agreements under S20 CA 1989,With 1 placement during the previous 2 years,4060,38
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Voluntary agreements under S20 CA 1989,With 2 placements during the previous 2 years,3030,28
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Voluntary agreements under S20 CA 1989,With 3 or more placements during the previous 2 years,3560,33
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Youth justice legal statuses,Total children,100,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Youth justice legal statuses,With 1 placement during the previous 2 years,c,c
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Youth justice legal statuses,With 2 placements during the previous 2 years,20,24
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First legal status during the previous 2 years,Youth justice legal statuses,With 3 or more placements during the previous 2 years,70,72
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Foster placements,Total children,47070,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Foster placements,With 1 placement during the previous 2 years,26230,56
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Foster placements,With 2 placements during the previous 2 years,11130,24
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Foster placements,With 3 or more placements during the previous 2 years,9710,21
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Independent and semi-independent living arrangements/ supported accommodation,Total children,940,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Independent and semi-independent living arrangements/ supported accommodation,With 1 placement during the previous 2 years,320,34
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Independent and semi-independent living arrangements/ supported accommodation,With 2 placements during the previous 2 years,320,34
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Independent and semi-independent living arrangements/ supported accommodation,With 3 or more placements during the previous 2 years,300,32
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Other placements,Total children,370,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Other placements,With 1 placement during the previous 2 years,80,22
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Other placements,With 2 placements during the previous 2 years,130,36
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Other placements,With 3 or more placements during the previous 2 years,160,43
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Other residential settings,Total children,1030,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Other residential settings,With 1 placement during the previous 2 years,70,7
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Other residential settings,With 2 placements during the previous 2 years,310,30
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Other residential settings,With 3 or more placements during the previous 2 years,650,63
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Placed for adoption,Total children,80,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Placed for adoption,With 1 placement during the previous 2 years,40,51
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Placed for adoption,With 2 placements during the previous 2 years,20,18
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Placed for adoption,With 3 or more placements during the previous 2 years,30,31
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Placed with parents or other person with parental responsibility,Total children,2980,100
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Placed with parents or other person with parental responsibility,With 1 placement during the previous 2 years,1420,48
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Placed with parents or other person with parental responsibility,With 2 placements during the previous 2 years,690,23
2020,Reporting year,National,E92000001,England,CLA 2 years on 31 March,First placement during the previous 2 years,Placed with parents or other person with parental responsibility,With 3 or more placements during the previous 2 years,870,29
