time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,in_touch,number,percentage
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Aged 24,Care leaver not in touch,23,50
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Aged 24,Total,46,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Aged 24,Young person has requested and received support,23,50
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Aged 25,Care leaver not in touch,32,60
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Aged 25,Total,53,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Aged 25,Young person has requested and received support,21,40
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 22,Care leaver not in touch,20,29
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 22,Total,70,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 22,Young person has requested and received support,50,71
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 23,Care leaver not in touch,15,31
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 23,Total,48,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 23,Young person has requested and received support,33,69
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 24,Care leaver not in touch,13,26
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 24,Total,50,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 24,Young person has requested and received support,37,74
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 25,Care leaver not in touch,12,31
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 25,Total,39,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Aged 25,Young person has requested and received support,27,69
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 22,Care leaver not in touch,33,57
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 22,Total,58,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 22,Young person has requested and received support,25,43
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 23,Care leaver not in touch,49,65
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 23,Total,75,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 23,Young person has requested and received support,26,35
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 24,Care leaver not in touch,50,86
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 24,Total,58,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 24,Young person has requested and received support,8,14
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 25,Care leaver not in touch,53,87
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 25,Total,61,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Aged 25,Young person has requested and received support,8,13
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 22,Care leaver not in touch,56,53
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 22,Total,106,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 22,Young person has requested and received support,50,47
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 23,Care leaver not in touch,73,70
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 23,Total,104,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 23,Young person has requested and received support,31,30
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 24,Care leaver not in touch,79,81
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 24,Total,97,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 24,Young person has requested and received support,18,19
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 25,Care leaver not in touch,119,94
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 25,Total,127,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Aged 25,Young person has requested and received support,8,6
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 22,Care leaver not in touch,45,48
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 22,Total,93,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 22,Young person has requested and received support,48,52
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 23,Care leaver not in touch,45,61
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 23,Total,74,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 23,Young person has requested and received support,29,39
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 24,Care leaver not in touch,62,78
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 24,Total,79,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 24,Young person has requested and received support,17,22
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 25,Care leaver not in touch,56,79
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 25,Total,71,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Aged 25,Young person has requested and received support,15,21
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 22,Care leaver not in touch,45,54
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 22,Total,84,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 22,Young person has requested and received support,39,46
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 23,Care leaver not in touch,49,69
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 23,Total,71,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 23,Young person has requested and received support,22,31
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 24,Care leaver not in touch,42,67
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 24,Total,63,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 24,Young person has requested and received support,21,33
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 25,Care leaver not in touch,53,90
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 25,Total,59,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E10000027,Aged 25,Young person has requested and received support,6,10
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 22,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 22,Total,c,c
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 22,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 23,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 23,Total,8,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 23,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 24,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 24,Total,c,c
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 24,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 25,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 25,Total,c,c
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,Aged 25,Young person has requested and received support,0,0
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 22,Care leaver not in touch,11,19
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 22,Total,59,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 22,Young person has requested and received support,48,81
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 23,Care leaver not in touch,13,22
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 23,Total,58,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 23,Young person has requested and received support,45,78
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 24,Care leaver not in touch,12,24
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 24,Total,50,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 24,Young person has requested and received support,38,76
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 25,Care leaver not in touch,21,49
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 25,Total,43,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,Aged 25,Young person has requested and received support,22,51
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 22,Care leaver not in touch,35,47
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 22,Total,74,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 22,Young person has requested and received support,39,53
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 23,Care leaver not in touch,48,55
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 23,Total,88,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 23,Young person has requested and received support,40,45
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 24,Care leaver not in touch,48,69
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 24,Total,70,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 24,Young person has requested and received support,22,31
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 25,Care leaver not in touch,47,76
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 25,Total,62,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,Aged 25,Young person has requested and received support,15,24
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 22,Care leaver not in touch,23,38
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 22,Total,61,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 22,Young person has requested and received support,38,62
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 23,Care leaver not in touch,37,64
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 23,Total,58,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 23,Young person has requested and received support,21,36
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 24,Care leaver not in touch,42,82
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 24,Total,51,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 24,Young person has requested and received support,9,18
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 25,Care leaver not in touch,35,85
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 25,Total,41,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,Aged 25,Young person has requested and received support,6,15
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 22,Care leaver not in touch,9,12
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 22,Total,76,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 22,Young person has requested and received support,67,88
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 23,Care leaver not in touch,20,23
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 23,Total,87,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 23,Young person has requested and received support,67,77
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 24,Care leaver not in touch,23,32
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 24,Total,71,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 24,Young person has requested and received support,48,68
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 25,Care leaver not in touch,46,55
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 25,Total,83,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,Aged 25,Young person has requested and received support,37,45
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 22,Care leaver not in touch,73,82
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 22,Total,89,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 22,Young person has requested and received support,16,18
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 23,Care leaver not in touch,22,22
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 23,Total,101,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 23,Young person has requested and received support,79,78
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 24,Care leaver not in touch,45,43
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 24,Total,104,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 24,Young person has requested and received support,59,57
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 25,Care leaver not in touch,58,61
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 25,Total,95,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,Aged 25,Young person has requested and received support,37,39
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 22,Care leaver not in touch,13,35
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 22,Total,37,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 22,Young person has requested and received support,24,65
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 23,Care leaver not in touch,16,42
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 23,Total,38,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 23,Young person has requested and received support,22,58
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 24,Care leaver not in touch,23,70
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 24,Total,33,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 24,Young person has requested and received support,10,30
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 25,Care leaver not in touch,27,71
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 25,Total,38,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,Aged 25,Young person has requested and received support,11,29
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 22,Care leaver not in touch,23,21
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 22,Total,111,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 22,Young person has requested and received support,88,79
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 23,Care leaver not in touch,41,41
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 23,Total,100,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 23,Young person has requested and received support,59,59
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 24,Care leaver not in touch,45,56
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 24,Total,81,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 24,Young person has requested and received support,36,44
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 25,Care leaver not in touch,79,90
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 25,Total,88,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,Aged 25,Young person has requested and received support,9,10
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 22,Care leaver not in touch,6,6
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 22,Total,103,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 22,Young person has requested and received support,97,94
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 23,Care leaver not in touch,7,7
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 23,Total,98,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 23,Young person has requested and received support,91,93
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 24,Care leaver not in touch,19,19
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 24,Total,100,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 24,Young person has requested and received support,81,81
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 25,Care leaver not in touch,64,86
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 25,Total,74,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,Aged 25,Young person has requested and received support,10,14
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 22,Care leaver not in touch,28,26
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 22,Total,108,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 22,Young person has requested and received support,80,74
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 23,Care leaver not in touch,46,47
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 23,Total,98,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 23,Young person has requested and received support,52,53
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 24,Care leaver not in touch,62,67
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 24,Total,93,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 24,Young person has requested and received support,31,33
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 25,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 25,Total,10,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,Aged 25,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 22,Care leaver not in touch,31,28
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 22,Total,111,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 22,Young person has requested and received support,80,72
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 23,Care leaver not in touch,29,32
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 23,Total,92,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 23,Young person has requested and received support,63,68
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 24,Care leaver not in touch,46,49
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 24,Total,94,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 24,Young person has requested and received support,48,51
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 25,Care leaver not in touch,54,56
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 25,Total,96,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,Aged 25,Young person has requested and received support,42,44
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 22,Care leaver not in touch,34,43
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 22,Total,80,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 22,Young person has requested and received support,46,58
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 23,Care leaver not in touch,44,62
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 23,Total,71,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 23,Young person has requested and received support,27,38
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 24,Care leaver not in touch,45,64
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 24,Total,70,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 24,Young person has requested and received support,25,36
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 25,Care leaver not in touch,62,90
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 25,Total,69,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,Aged 25,Young person has requested and received support,7,10
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 22,Care leaver not in touch,14,22
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 22,Total,63,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 22,Young person has requested and received support,49,78
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 23,Care leaver not in touch,37,53
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 23,Total,70,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 23,Young person has requested and received support,33,47
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 24,Care leaver not in touch,35,64
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 24,Total,55,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 24,Young person has requested and received support,20,36
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 25,Care leaver not in touch,28,80
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 25,Total,35,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,Aged 25,Young person has requested and received support,7,20
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 22,Care leaver not in touch,11,21
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 22,Total,52,100
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,Aged 22,Young person has requested and received support,41,79
