time_period,time_identifier,geographic_level,country_code,country_name,population_group,characteristic,placement_stability,number,percentage
2020,Reporting year,National,E92000001,England,Placement,Foster placements,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",16380,73
2020,Reporting year,National,E92000001,England,Placement,Foster placements,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",5920,27
2020,Reporting year,National,E92000001,England,Placement,Foster placements,Total children,22300,100
2020,Reporting year,National,E92000001,England,Placement,Other placement,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,15
2020,Reporting year,National,E92000001,England,Placement,Other placement,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",40,85
2020,Reporting year,National,E92000001,England,Placement,Other placement,Total children,50,100
2020,Reporting year,National,E92000001,England,Placement,Other residential settings,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,18
2020,Reporting year,National,E92000001,England,Placement,Other residential settings,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",100,82
2020,Reporting year,National,E92000001,England,Placement,Other residential settings,Total children,120,100
2020,Reporting year,National,E92000001,England,Placement,Placed for adoption,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",370,80
2020,Reporting year,National,E92000001,England,Placement,Placed for adoption,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",90,20
2020,Reporting year,National,E92000001,England,Placement,Placed for adoption,Total children,460,100
2020,Reporting year,National,E92000001,England,Placement,Placed in the community,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",0,0
2020,Reporting year,National,E92000001,England,Placement,Placed in the community,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2020,Reporting year,National,E92000001,England,Placement,Placed in the community,Total children,c,c
2020,Reporting year,National,E92000001,England,Placement,Placed with parents or other person with parental responsibility,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",820,47
2020,Reporting year,National,E92000001,England,Placement,Placed with parents or other person with parental responsibility,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",920,53
2020,Reporting year,National,E92000001,England,Placement,Placed with parents or other person with parental responsibility,Total children,1730,100
2020,Reporting year,National,E92000001,England,Placement,Residential schools,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,56
2020,Reporting year,National,E92000001,England,Placement,Residential schools,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,44
2020,Reporting year,National,E92000001,England,Placement,Residential schools,Total children,20,100
2020,Reporting year,National,E92000001,England,Placement,"Secure units, children's homes and semi-independent living accommodation","Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",810,33
2020,Reporting year,National,E92000001,England,Placement,"Secure units, children's homes and semi-independent living accommodation","Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",1690,67
2020,Reporting year,National,E92000001,England,Placement,"Secure units, children's homes and semi-independent living accommodation",Total children,2500,100
2020,Reporting year,National,E92000001,England,Placement,Total children,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",18410,68
2020,Reporting year,National,E92000001,England,Placement,Total children,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",8760,32
2020,Reporting year,National,E92000001,England,Placement,Total children,Total children,27170,100
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",18360,68
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",8740,32
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,Total children,27090,100
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Total children,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",18410,68
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Total children,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",8760,32
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Total children,Total children,27170,100
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",60,68
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",30,32
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,Total children,80,100
2019,Reporting year,National,E92000001,England,Age group,1 to 4 years,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",740,64
2019,Reporting year,National,E92000001,England,Age group,1 to 4 years,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",410,36
2019,Reporting year,National,E92000001,England,Age group,1 to 4 years,Total children,1150,100
2019,Reporting year,National,E92000001,England,Age group,10 to 15 years,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",12800,68
2019,Reporting year,National,E92000001,England,Age group,10 to 15 years,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",5960,32
2019,Reporting year,National,E92000001,England,Age group,10 to 15 years,Total children,18760,100
2019,Reporting year,National,E92000001,England,Age group,5 to 9 years,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",4000,69
2019,Reporting year,National,E92000001,England,Age group,5 to 9 years,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",1790,31
2019,Reporting year,National,E92000001,England,Age group,5 to 9 years,Total children,5800,100
2019,Reporting year,National,E92000001,England,Age group,Total children,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",17550,68
2019,Reporting year,National,E92000001,England,Age group,Total children,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",8160,32
2019,Reporting year,National,E92000001,England,Age group,Total children,Total children,25710,100
2019,Reporting year,National,E92000001,England,Ethnicity,1. Total White,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",13940,68
2019,Reporting year,National,E92000001,England,Ethnicity,1. Total White,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",6480,32
2019,Reporting year,National,E92000001,England,Ethnicity,1. Total White,Total children,20420,100
2019,Reporting year,National,E92000001,England,Ethnicity,1a. White British,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",13260,68
2019,Reporting year,National,E92000001,England,Ethnicity,1a. White British,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",6150,32
2019,Reporting year,National,E92000001,England,Ethnicity,1a. White British,Total children,19410,100
2019,Reporting year,National,E92000001,England,Ethnicity,1b. White Irish,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",50,65
2019,Reporting year,National,E92000001,England,Ethnicity,1b. White Irish,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",30,35
2019,Reporting year,National,E92000001,England,Ethnicity,1b. White Irish,Total children,80,100
2019,Reporting year,National,E92000001,England,Ethnicity,1c. Traveller of Irish Heritage,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,50
2019,Reporting year,National,E92000001,England,Ethnicity,1c. Traveller of Irish Heritage,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,50
2019,Reporting year,National,E92000001,England,Ethnicity,1c. Traveller of Irish Heritage,Total children,40,100
2019,Reporting year,National,E92000001,England,Ethnicity,1d. Gypsy Roma,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",110,68
2019,Reporting year,National,E92000001,England,Ethnicity,1d. Gypsy Roma,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",50,32
2019,Reporting year,National,E92000001,England,Ethnicity,1d. Gypsy Roma,Total children,170,100
2019,Reporting year,National,E92000001,England,Ethnicity,1e. Any other White background,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",490,68
2019,Reporting year,National,E92000001,England,Ethnicity,1e. Any other White background,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",230,32
2019,Reporting year,National,E92000001,England,Ethnicity,1e. Any other White background,Total children,720,100
2019,Reporting year,National,E92000001,England,Ethnicity,2. Total Mixed or Multiple ethnic groups,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",1880,68
2019,Reporting year,National,E92000001,England,Ethnicity,2. Total Mixed or Multiple ethnic groups,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",870,32
2019,Reporting year,National,E92000001,England,Ethnicity,2. Total Mixed or Multiple ethnic groups,Total children,2750,100
2019,Reporting year,National,E92000001,England,Ethnicity,2a. White and Black Caribbean,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",670,67
2019,Reporting year,National,E92000001,England,Ethnicity,2a. White and Black Caribbean,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",330,33
2019,Reporting year,National,E92000001,England,Ethnicity,2a. White and Black Caribbean,Total children,1000,100
2019,Reporting year,National,E92000001,England,Ethnicity,2b. White and Black African,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",220,72
2019,Reporting year,National,E92000001,England,Ethnicity,2b. White and Black African,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",80,28
2019,Reporting year,National,E92000001,England,Ethnicity,2b. White and Black African,Total children,300,100
2019,Reporting year,National,E92000001,England,Ethnicity,2c. White and Asian,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",410,70
2019,Reporting year,National,E92000001,England,Ethnicity,2c. White and Asian,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",180,30
2019,Reporting year,National,E92000001,England,Ethnicity,2c. White and Asian,Total children,590,100
2019,Reporting year,National,E92000001,England,Ethnicity,2d. Any other Mixed background,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",590,68
2019,Reporting year,National,E92000001,England,Ethnicity,2d. Any other Mixed background,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",280,32
2019,Reporting year,National,E92000001,England,Ethnicity,2d. Any other Mixed background,Total children,870,100
2019,Reporting year,National,E92000001,England,Ethnicity,3. Total Asian or Asian British,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",520,70
2019,Reporting year,National,E92000001,England,Ethnicity,3. Total Asian or Asian British,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",220,30
2019,Reporting year,National,E92000001,England,Ethnicity,3. Total Asian or Asian British,Total children,740,100
2019,Reporting year,National,E92000001,England,Ethnicity,3a. Indian,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",80,70
2019,Reporting year,National,E92000001,England,Ethnicity,3a. Indian,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",30,30
2019,Reporting year,National,E92000001,England,Ethnicity,3a. Indian,Total children,110,100
2019,Reporting year,National,E92000001,England,Ethnicity,3b. Pakistani,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",210,73
2019,Reporting year,National,E92000001,England,Ethnicity,3b. Pakistani,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",80,27
2019,Reporting year,National,E92000001,England,Ethnicity,3b. Pakistani,Total children,290,100
2019,Reporting year,National,E92000001,England,Ethnicity,3c. Bangladeshi,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",90,69
2019,Reporting year,National,E92000001,England,Ethnicity,3c. Bangladeshi,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",40,31
2019,Reporting year,National,E92000001,England,Ethnicity,3c. Bangladeshi,Total children,130,100
2019,Reporting year,National,E92000001,England,Ethnicity,3d. Chinese,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,85
2019,Reporting year,National,E92000001,England,Ethnicity,3d. Chinese,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2019,Reporting year,National,E92000001,England,Ethnicity,3d. Chinese,Total children,20,100
2019,Reporting year,National,E92000001,England,Ethnicity,3e. Any other Asian background,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",120,64
2019,Reporting year,National,E92000001,England,Ethnicity,3e. Any other Asian background,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",70,36
2019,Reporting year,National,E92000001,England,Ethnicity,3e. Any other Asian background,Total children,190,100
2019,Reporting year,National,E92000001,England,Ethnicity,"4. Total Black, African, Caribbean or Black British","Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",1040,67
2019,Reporting year,National,E92000001,England,Ethnicity,"4. Total Black, African, Caribbean or Black British","Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",510,33
2019,Reporting year,National,E92000001,England,Ethnicity,"4. Total Black, African, Caribbean or Black British",Total children,1550,100
2019,Reporting year,National,E92000001,England,Ethnicity,4a. Caribbean,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",330,64
2019,Reporting year,National,E92000001,England,Ethnicity,4a. Caribbean,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",190,36
2019,Reporting year,National,E92000001,England,Ethnicity,4a. Caribbean,Total children,520,100
2019,Reporting year,National,E92000001,England,Ethnicity,4b. African,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",470,68
2019,Reporting year,National,E92000001,England,Ethnicity,4b. African,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",220,32
2019,Reporting year,National,E92000001,England,Ethnicity,4b. African,Total children,690,100
2019,Reporting year,National,E92000001,England,Ethnicity,4c. Any other Black background,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",230,70
2019,Reporting year,National,E92000001,England,Ethnicity,4c. Any other Black background,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",100,30
2019,Reporting year,National,E92000001,England,Ethnicity,4c. Any other Black background,Total children,330,100
2019,Reporting year,National,E92000001,England,Ethnicity,5. Total other ethnic group,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",170,70
2019,Reporting year,National,E92000001,England,Ethnicity,5. Total other ethnic group,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",70,30
2019,Reporting year,National,E92000001,England,Ethnicity,5. Total other ethnic group,Total children,240,100
2019,Reporting year,National,E92000001,England,Ethnicity,6. Total refused or information not yet available,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,82
2019,Reporting year,National,E92000001,England,Ethnicity,6. Total refused or information not yet available,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2019,Reporting year,National,E92000001,England,Ethnicity,6. Total refused or information not yet available,Total children,10,100
2019,Reporting year,National,E92000001,England,Ethnicity,6a. Refused,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2019,Reporting year,National,E92000001,England,Ethnicity,6a. Refused,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",0,0
2019,Reporting year,National,E92000001,England,Ethnicity,6a. Refused,Total children,c,c
2019,Reporting year,National,E92000001,England,Ethnicity,6b. Information not yet obtained,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,78
2019,Reporting year,National,E92000001,England,Ethnicity,6b. Information not yet obtained,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2019,Reporting year,National,E92000001,England,Ethnicity,6b. Information not yet obtained,Total children,10,100
2019,Reporting year,National,E92000001,England,Ethnicity,Total children,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",17550,68
2019,Reporting year,National,E92000001,England,Ethnicity,Total children,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",8160,32
2019,Reporting year,National,E92000001,England,Ethnicity,Total children,Total children,25710,100
2019,Reporting year,National,E92000001,England,Gender,Female,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",7710,68
2019,Reporting year,National,E92000001,England,Gender,Female,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",3550,32
2019,Reporting year,National,E92000001,England,Gender,Female,Total children,11270,100
2019,Reporting year,National,E92000001,England,Gender,Male,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",9840,68
2019,Reporting year,National,E92000001,England,Gender,Male,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",4610,32
2019,Reporting year,National,E92000001,England,Gender,Male,Total children,14440,100
2019,Reporting year,National,E92000001,England,Gender,Total children,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",17550,68
2019,Reporting year,National,E92000001,England,Gender,Total children,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",8160,32
2019,Reporting year,National,E92000001,England,Gender,Total children,Total children,25710,100
2019,Reporting year,National,E92000001,England,Legal status,Care orders,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",16500,68
2019,Reporting year,National,E92000001,England,Legal status,Care orders,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",7610,32
2019,Reporting year,National,E92000001,England,Legal status,Care orders,Total children,24110,100
2019,Reporting year,National,E92000001,England,Legal status,Detained for child protection,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",z,z
2019,Reporting year,National,E92000001,England,Legal status,Detained for child protection,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",z,z
2019,Reporting year,National,E92000001,England,Legal status,Detained for child protection,Total children,0,z
2019,Reporting year,National,E92000001,England,Legal status,Placement order granted,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",630,61
2019,Reporting year,National,E92000001,England,Legal status,Placement order granted,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",400,39
2019,Reporting year,National,E92000001,England,Legal status,Placement order granted,Total children,1030,100
2019,Reporting year,National,E92000001,England,Legal status,Total children,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",17550,68
2019,Reporting year,National,E92000001,England,Legal status,Total children,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",8160,32
2019,Reporting year,National,E92000001,England,Legal status,Total children,Total children,25710,100
2019,Reporting year,National,E92000001,England,Legal status,Voluntary agreements under S20 CA 1989,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",430,75
2019,Reporting year,National,E92000001,England,Legal status,Voluntary agreements under S20 CA 1989,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",140,25
2019,Reporting year,National,E92000001,England,Legal status,Voluntary agreements under S20 CA 1989,Total children,570,100
2019,Reporting year,National,E92000001,England,Legal status,Youth justice legal statuses,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",0,0
2019,Reporting year,National,E92000001,England,Legal status,Youth justice legal statuses,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2019,Reporting year,National,E92000001,England,Legal status,Youth justice legal statuses,Total children,c,c
2019,Reporting year,National,E92000001,England,Placement,Foster placements,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",15690,74
2019,Reporting year,National,E92000001,England,Placement,Foster placements,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",5480,26
2019,Reporting year,National,E92000001,England,Placement,Foster placements,Total children,21180,100
2019,Reporting year,National,E92000001,England,Placement,Other placement,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,22
2019,Reporting year,National,E92000001,England,Placement,Other placement,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",40,78
2019,Reporting year,National,E92000001,England,Placement,Other placement,Total children,50,100
2019,Reporting year,National,E92000001,England,Placement,Other residential settings,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",30,27
2019,Reporting year,National,E92000001,England,Placement,Other residential settings,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",80,73
2019,Reporting year,National,E92000001,England,Placement,Other residential settings,Total children,110,100
2019,Reporting year,National,E92000001,England,Placement,Placed for adoption,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",330,78
2019,Reporting year,National,E92000001,England,Placement,Placed for adoption,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",90,22
2019,Reporting year,National,E92000001,England,Placement,Placed for adoption,Total children,420,100
2019,Reporting year,National,E92000001,England,Placement,Placed in the community,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2019,Reporting year,National,E92000001,England,Placement,Placed in the community,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2019,Reporting year,National,E92000001,England,Placement,Placed in the community,Total children,c,c
2019,Reporting year,National,E92000001,England,Placement,Placed with parents or other person with parental responsibility,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",800,47
2019,Reporting year,National,E92000001,England,Placement,Placed with parents or other person with parental responsibility,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",900,53
2019,Reporting year,National,E92000001,England,Placement,Placed with parents or other person with parental responsibility,Total children,1690,100
2019,Reporting year,National,E92000001,England,Placement,Residential schools,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,82
2019,Reporting year,National,E92000001,England,Placement,Residential schools,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2019,Reporting year,National,E92000001,England,Placement,Residential schools,Total children,20,100
2019,Reporting year,National,E92000001,England,Placement,"Secure units, children's homes and semi-independent living accommodation","Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",680,30
2019,Reporting year,National,E92000001,England,Placement,"Secure units, children's homes and semi-independent living accommodation","Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",1570,70
2019,Reporting year,National,E92000001,England,Placement,"Secure units, children's homes and semi-independent living accommodation",Total children,2250,100
2019,Reporting year,National,E92000001,England,Placement,Total children,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",17550,68
2019,Reporting year,National,E92000001,England,Placement,Total children,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",8160,32
2019,Reporting year,National,E92000001,England,Placement,Total children,Total children,25710,100
2019,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",17480,68
2019,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",8110,32
2019,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,Total children,25590,100
2019,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Total children,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",17550,68
2019,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Total children,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",8160,32
2019,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Total children,Total children,25710,100
2019,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,"Living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",70,58
2019,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,"Not living with the same carer for at least 2 years, or are placed for adoption and their adoptive placement together with their previous placement, last for at least 2 years",50,42
2019,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,Total children,120,100
