LEA,LEA Name,Line,S52 Line Reference,Own Provision (y),Private (z(i)),Other Public (z(ii)),Voluntary (z(iii)),Total Expenditure (k),Income (l),NET Current Expenditure (m),Govt. Grants Inside AEF (n),Govt. Grants Outside AEF (o),LEA NET Revenue Expenditure (p)
921,Isle of Wight,1,Secure accommodation (youth justice),25688,0,0,0,25688,0,25688,0,0,25688
921,Isle of Wight,2,Youth offender teams,231005,5045,274450,0,510500,0,510500,0,0,510500
921,Isle of Wight,3,Other Youth Justice service,26078,0,0,0,26078,0,26078,0,0,26078
921,Isle of Wight,4,Total Youth Justice,282771,5045,274450,0,562266,0,562266,0,0,562266
921,Isle of Wight,5,Residential care,116281,2568955,0,0,2685236,18975,2666261,0,0,2666261
921,Isle of Wight,6,Fostering services,755875,1678857,0,1063540,3498272,0,3498272,0,0,3498272
921,Isle of Wight,7,Other children looked after services,155399,0,0,0,155399,0,155399,0,0,155399
921,Isle of Wight,8,Secure accommodation (welfare),44093,0,0,201032,245125,0,245125,0,0,245125
921,Isle of Wight,9,Short breaks (respite) for looked after children,136047,50923,0,0,186970,0,186970,0,0,186970
921,Isle of Wight,10,Children placed with family and friends,0,0,0,212659,212659,0,212659,0,0,212659
921,Isle of Wight,11,Advocacy services for children looked after,0,0,0,52530,52530,0,52530,0,0,52530
921,Isle of Wight,12,Education of looked after children,57315,61208,0,797,119320,2247,117073,0,0,117073
921,Isle of Wight,13,Leaving care support services,329821,312004,0,0,641825,0,641825,0,0,641825
921,Isle of Wight,14,Asylum seeker services - children,0,0,0,0,0,0,0,0,0,0
921,Isle of Wight,15,Unaccompanied asylum children: assessment and care management,0,0,0,0,0,0,0,0,0,0
921,Isle of Wight,16,Unaccompanied asylum children: accommodation,0,0,0,11668,11668,0,11668,0,0,11668
921,Isle of Wight,17,Total Children Looked After,1594831,4671947,0,1542226,7809004,21222,7787782,0,0,7787782
921,Isle of Wight,18,Child death processes,86990,21200,0,0,108190,97719,10471,0,0,10471
921,Isle of Wight,19,Preventative services ,72330,0,31322,64093,167745,0,167745,0,0,167745
921,Isle of Wight,20,LA functions in relation to child protection,126888,0,50933,69236,247057,5160,241897,0,0,241897
921,Isle of Wight,21,Local safeguarding childrens board,93120,11000,0,0,104120,57253,46867,0,0,46867
921,Isle of Wight,22,Total Children and Young People's Safety,379328,32200,82255,133329,627112,160132,466980,0,0,466980
921,Isle of Wight,23,Direct payments,36468,0,0,174911,211379,13305,198074,0,0,198074
921,Isle of Wight,24,Short breaks (respite) for disabled children,696461,0,0,0,696461,222239,474222,0,0,474222
921,Isle of Wight,25,Home care services,275139,0,0,80669,355808,0,355808,0,0,355808
921,Isle of Wight,26,Equiptment and adaptations,30800,172030,3592,0,206422,229,206193,0,0,206193
921,Isle of Wight,27,Other family support services,1222628,124583,0,5595,1352806,51379,1301427,0,0,1301427
921,Isle of Wight,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",165635,0,0,0,165635,0,165635,114750,0,50885
921,Isle of Wight,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
921,Isle of Wight,30,Teenage pregnancy services,48293,0,0,0,48293,2750,45543,0,0,45543
921,Isle of Wight,31,Total Family Support Services,2475424,296613,3592,261175,3036804,289902,2746902,114750,0,2632152
921,Isle of Wight,32,Adoption services,431987,0,0,314191,746178,0,746178,0,0,746178
921,Isle of Wight,33,Special guardianship support,0,0,0,0,0,0,0,0,0,0
921,Isle of Wight,34,Other children's and families services,93597,8600,51734,18944,172875,0,172875,0,0,172875
921,Isle of Wight,35,Total Other Children's and Families Services,525584,8600,51734,333135,919053,0,919053,0,0,919053
921,Isle of Wight,36,Children's and young people's plan,32904,0,0,0,32904,0,32904,0,0,32904
921,Isle of Wight,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
921,Isle of Wight,38,Central commissioning function,39506,0,0,0,39506,0,39506,0,0,39506
921,Isle of Wight,39,Commissioning and social work,1786917,363595,0,0,2150512,700,2149812,0,0,2149812
921,Isle of Wight,40,Total Children's Services Strategy,1859327,363595,0,0,2222922,700,2222222,0,0,2222222
921,Isle of Wight,41,Child Trust Fund Top Ups,0,0,0,0,0,0,0,,,
921,Isle of Wight,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
921,Isle of Wight,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,15177161,471956,14705205,,,
921,Isle of Wight,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,15177161,471956,14705205,,,
925,Lincolnshire,1,Secure accommodation (youth justice),1506259,0,9105,0,1515364,1735410,-220046,0,0,-220046
925,Lincolnshire,2,Youth offender teams,1651088,0,0,0,1651088,135882,1515206,0,0,1515206
925,Lincolnshire,3,Other Youth Justice service,1814661,0,0,0,1814661,1433540,381121,0,0,381121
925,Lincolnshire,4,Total Youth Justice,4972008,0,9105,0,4981113,3304832,1676281,0,0,1676281
925,Lincolnshire,5,Residential care,3552525,1674690,0,0,5227215,589731,4637484,0,0,4637484
925,Lincolnshire,6,Fostering services,7273999,868979,16430,5867,8165275,68533,8096742,0,0,8096742
925,Lincolnshire,7,Other children looked after services,1055105,0,425,86919,1142449,46825,1095624,0,0,1095624
925,Lincolnshire,8,Secure accommodation (welfare),14960,0,374397,0,389357,375548,13809,0,0,13809
925,Lincolnshire,9,Short breaks (respite) for looked after children,1652061,0,0,0,1652061,134071,1517990,0,0,1517990
925,Lincolnshire,10,Children placed with family and friends,352649,0,0,0,352649,1998,350651,0,0,350651
925,Lincolnshire,11,Advocacy services for children looked after,15690,0,0,111901,127591,23531,104060,0,0,104060
925,Lincolnshire,12,Education of looked after children,92058,0,0,0,92058,4359,87699,0,0,87699
925,Lincolnshire,13,Leaving care support services,728463,0,0,987330,1715793,19096,1696697,0,0,1696697
925,Lincolnshire,14,Asylum seeker services - children,147353,888125,0,0,1035478,2193,1033285,1025900,0,7385
925,Lincolnshire,15,Unaccompanied asylum children: assessment and care management,3679,0,0,0,3679,283,3396,0,0,3396
925,Lincolnshire,16,Unaccompanied asylum children: accommodation,0,0,0,0,0,0,0,0,0,0
925,Lincolnshire,17,Total Children Looked After,14888542,3431794,391252,1192017,19903605,1266168,18637437,1025900,0,17611537
925,Lincolnshire,18,Child death processes,96843,0,0,0,96843,2117,94726,0,0,94726
925,Lincolnshire,19,Preventative services ,96674,0,30750,458055,585479,28822,556657,0,0,556657
925,Lincolnshire,20,LA functions in relation to child protection,764482,0,0,0,764482,12834,751648,0,0,751648
925,Lincolnshire,21,Local safeguarding childrens board,390851,0,0,0,390851,243339,147512,0,0,147512
925,Lincolnshire,22,Total Children and Young People's Safety,1348850,0,30750,458055,1837655,287112,1550543,0,0,1550543
925,Lincolnshire,23,Direct payments,350432,0,41401,0,391833,-2578,394411,0,0,394411
925,Lincolnshire,24,Short breaks (respite) for disabled children,121645,0,0,0,121645,860,120785,0,0,120785
925,Lincolnshire,25,Home care services,703605,53990,1195,818379,1577169,39100,1538069,0,0,1538069
925,Lincolnshire,26,Equiptment and adaptations,499727,0,0,0,499727,76352,423375,0,0,423375
925,Lincolnshire,27,Other family support services,4746701,0,35377,573383,5355461,122994,5232467,0,0,5232467
925,Lincolnshire,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",50667,0,201423,0,252090,387,251703,0,0,251703
925,Lincolnshire,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
925,Lincolnshire,30,Teenage pregnancy services,459021,0,0,0,459021,195470,263551,0,0,263551
925,Lincolnshire,31,Total Family Support Services,6931798,53990,279396,1391762,8656946,432585,8224361,0,0,8224361
925,Lincolnshire,32,Adoption services,1853420,0,69138,20640,1943198,88237,1854961,0,0,1854961
925,Lincolnshire,33,Special guardianship support,115724,0,0,0,115724,2837,112887,0,0,112887
925,Lincolnshire,34,Other children's and families services,40469,0,138,0,40607,1678,38929,0,0,38929
925,Lincolnshire,35,Total Other Children's and Families Services,2009613,0,69276,20640,2099529,92752,2006777,0,0,2006777
925,Lincolnshire,36,Children's and young people's plan,220730,0,0,0,220730,55385,165345,0,0,165345
925,Lincolnshire,37,Partnership costs,9122,0,0,0,9122,702,8420,0,0,8420
925,Lincolnshire,38,Central commissioning function,1187789,0,0,0,1187789,41003,1146786,0,0,1146786
925,Lincolnshire,39,Commissioning and social work,15046854,293650,0,0,15340504,271478,15069026,0,0,15069026
925,Lincolnshire,40,Total Children's Services Strategy,16464495,293650,0,0,16758145,368568,16389577,0,0,16389577
925,Lincolnshire,41,Child Trust Fund Top Ups,64895,0,0,0,64895,14950,49945,,,
925,Lincolnshire,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
925,Lincolnshire,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,54301888,5766967,48534921,,,
925,Lincolnshire,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,54301888,5766967,48534921,,,
926,Norfolk,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
926,Norfolk,2,Youth offender teams,0,0,0,0,0,0,0,0,0,0
926,Norfolk,3,Other Youth Justice service,1303624,0,0,0,1303624,9103,1294521,0,0,1294521
926,Norfolk,4,Total Youth Justice,1303624,0,0,0,1303624,9103,1294521,0,0,1294521
926,Norfolk,5,Residential care,5478482.179,15630304,355885,4415949,25880620.18,3235898,22644722.18,0,0,22644722.18
926,Norfolk,6,Fostering services,10983820.54,8714949,0,0,19698769.54,104623,19594146.54,0,0,19594146.54
926,Norfolk,7,Other children looked after services,5325866.161,2585,22147,447995,5798593.161,143399,5655194.161,0,0,5655194.161
926,Norfolk,8,Secure accommodation (welfare),0,0,0,0,0,0,0,0,0,0
926,Norfolk,9,Short breaks (respite) for looked after children,3153926.419,0,0,0,3153926.419,445050,2708876.419,0,0,2708876.419
926,Norfolk,10,Children placed with family and friends,35323.64759,0,0,0,35323.64759,4734,30589.64759,0,0,30589.64759
926,Norfolk,11,Advocacy services for children looked after,0,0,0,0,0,0,0,0,0,0
926,Norfolk,12,Education of looked after children,47714.14651,0,0,0,47714.14651,5036,42678.14651,0,0,42678.14651
926,Norfolk,13,Leaving care support services,4904844.515,0,0,0,4904844.515,4360,4900484.515,0,0,4900484.515
926,Norfolk,14,Asylum seeker services - children,531096.3286,131115,0,0,662211.3286,558230,103981.3286,0,0,103981.3286
926,Norfolk,15,Unaccompanied asylum children: assessment and care management,306346.5751,0,0,0,306346.5751,258231,48115.57507,0,0,48115.57507
926,Norfolk,16,Unaccompanied asylum children: accommodation,0,0,0,0,0,0,0,0,0,0
926,Norfolk,17,Total Children Looked After,30767420.51,24478953,378032,4863944,60488349.51,4759561,55728788.51,0,0,55728788.51
926,Norfolk,18,Child death processes,85000,0,0,0,85000,0,85000,0,0,85000
926,Norfolk,19,Preventative services ,148794.4097,0,0,1313651,1462445.41,0,1462445.41,0,0,1462445.41
926,Norfolk,20,LA functions in relation to child protection,4084851.836,0,0,0,4084851.836,185896,3898955.836,0,0,3898955.836
926,Norfolk,21,Local safeguarding childrens board,936032.9424,0,0,0,936032.9424,345917,590115.9424,0,0,590115.9424
926,Norfolk,22,Total Children and Young People's Safety,5254679.188,0,0,1313651,6568330.188,531813,6036517.188,0,0,6036517.188
926,Norfolk,23,Direct payments,0,0,0,0,0,0,0,0,0,0
926,Norfolk,24,Short breaks (respite) for disabled children,37167.99924,0,0,0,37167.99924,906,36261.99924,0,0,36261.99924
926,Norfolk,25,Home care services,517924.72,0,0,667402,1185326.72,3094,1182232.72,0,0,1182232.72
926,Norfolk,26,Equiptment and adaptations,157755.0208,0,0,0,157755.0208,38541,119214.0208,0,0,119214.0208
926,Norfolk,27,Other family support services,7851055.202,184516,9247,2244860,10289678.2,971758,9317920.202,0,0,9317920.202
926,Norfolk,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",185220.9376,0,0,0,185220.9376,144713,40507.93758,0,0,40507.93758
926,Norfolk,29,Contribution to health care of individual children,2635528.37,0,0,0,2635528.37,1102006,1533522.37,0,0,1533522.37
926,Norfolk,30,Teenage pregnancy services,333678.4208,0,0,0,333678.4208,27384,306294.4208,0,0,306294.4208
926,Norfolk,31,Total Family Support Services,11718330.67,184516,9247,2912262,14824355.67,2288402,12535953.67,0,0,12535953.67
926,Norfolk,32,Adoption services,1750124.162,502357,0,1235847,3488328.162,11100,3477228.162,0,0,3477228.162
926,Norfolk,33,Special guardianship support,0,0,0,0,0,0,0,0,0,0
926,Norfolk,34,Other children's and families services,371434.0011,0,0,1352724,1724158.001,780,1723378.001,0,0,1723378.001
926,Norfolk,35,Total Other Children's and Families Services,2121558.164,502357,0,2588571,5212486.164,11880,5200606.164,0,0,5200606.164
926,Norfolk,36,Children's and young people's plan,232160.9694,0,0,0,232160.9694,7,232153.9694,0,0,232153.9694
926,Norfolk,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
926,Norfolk,38,Central commissioning function,5372662.795,1040520,0,0,6413182.795,717137,5696045.795,0,0,5696045.795
926,Norfolk,39,Commissioning and social work,0,0,0,0,0,0,0,0,0,0
926,Norfolk,40,Total Children's Services Strategy,5604823.764,1040520,0,0,6645343.764,717144,5928199.764,0,0,5928199.764
926,Norfolk,41,Child Trust Fund Top Ups,0,0,0,0,0,0,0,,,
926,Norfolk,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
926,Norfolk,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,95042489.3,8317903,86724586.3,,,
926,Norfolk,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,95042489.3,8317903,86724586.3,,,
928,Northamptonshire,1,Secure accommodation (youth justice),0,253452,0,0,253452,0,253452,0,0,253452
928,Northamptonshire,2,Youth offender teams,3679414,300914,840,0,3981168,0,3981168,1275769,0,2705399
928,Northamptonshire,3,Other Youth Justice service,272904,467002,0,0,739906,42270,697636,370877,0,326759
928,Northamptonshire,4,Total Youth Justice,3952318,1021368,840,0,4974526,42270,4932256,1646646,0,3285610
928,Northamptonshire,5,Residential care,3518814,4659704,0,811898,8990416,29354,8961062,0,0,8961062
928,Northamptonshire,6,Fostering services,5905530,8468323,1257888,47389,15679130,50401,15628729,136500,0,15492229
928,Northamptonshire,7,Other children looked after services,969754,0,145747,0,1115501,0,1115501,110000,0,1005501
928,Northamptonshire,8,Secure accommodation (welfare),0,84484,0,0,84484,0,84484,0,0,84484
928,Northamptonshire,9,Short breaks (respite) for looked after children,225139,3725,1206,0,230070,0,230070,0,0,230070
928,Northamptonshire,10,Children placed with family and friends,1818460,0,0,0,1818460,0,1818460,0,0,1818460
928,Northamptonshire,11,Advocacy services for children looked after,0,0,0,0,0,0,0,0,0,0
928,Northamptonshire,12,Education of looked after children,0,0,0,0,0,0,0,0,0,0
928,Northamptonshire,13,Leaving care support services,3132303,0,176480,498,3309281,47477,3261804,6000,0,3255804
928,Northamptonshire,14,Asylum seeker services - children,95680,0,0,0,95680,51,95629,0,0,95629
928,Northamptonshire,15,Unaccompanied asylum children: assessment and care management,89708.64145,580429.3586,0,0,670138,0,670138,446905,0,223233
928,Northamptonshire,16,Unaccompanied asylum children: accommodation,564190.8089,3162593.191,200,0,3726984,0,3726984,3726984,0,0
928,Northamptonshire,17,Total Children Looked After,16319579.45,16959258.55,1581521,859785,35720144,127283,35592861,4426389,0,31166472
928,Northamptonshire,18,Child death processes,30607,0,0,0,30607,0,30607,0,0,30607
928,Northamptonshire,19,Preventative services ,1722128,0,0,0,1722128,58,1722070,16559,0,1705511
928,Northamptonshire,20,LA functions in relation to child protection,1293622,0,5,0,1293627,217,1293410,100000,0,1193410
928,Northamptonshire,21,Local safeguarding childrens board,287217,0,0,20505,307722,108993,198729,32000,0,166729
928,Northamptonshire,22,Total Children and Young People's Safety,3333574,0,5,20505,3354084,109268,3244816,148559,0,3096257
928,Northamptonshire,23,Direct payments,0,0,0,0,0,0,0,0,0,0
928,Northamptonshire,24,Short breaks (respite) for disabled children,225139,3725,1206,0,230070,0,230070,0,0,230070
928,Northamptonshire,25,Home care services,0,0,0,0,0,0,0,0,0,0
928,Northamptonshire,26,Equiptment and adaptations,0,0,0,0,0,0,0,0,0,0
928,Northamptonshire,27,Other family support services,5826689,1102,266834,1128374,7222999,942978,6280021,111000,0,6169021
928,Northamptonshire,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",16642,0,0,0,16642,0,16642,0,0,16642
928,Northamptonshire,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
928,Northamptonshire,30,Teenage pregnancy services,374738,0,241044,0,615782,37510,578272,0,0,578272
928,Northamptonshire,31,Total Family Support Services,6443208,4827,509084,1128374,8085493,980488,7105005,111000,0,6994005
928,Northamptonshire,32,Adoption services,2451240,2810,24071,154976,2633097,31379,2601718,0,0,2601718
928,Northamptonshire,33,Special guardianship support,0,0,0,0,0,0,0,0,0,0
928,Northamptonshire,34,Other children's and families services,1150984,0,89,102476,1253549,166,1253383,0,0,1253383
928,Northamptonshire,35,Total Other Children's and Families Services,3602224,2810,24160,257452,3886646,31545,3855101,0,0,3855101
928,Northamptonshire,36,Children's and young people's plan,1134339,0,0,0,1134339,1181,1133158,616720,0,516438
928,Northamptonshire,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
928,Northamptonshire,38,Central commissioning function,94974,0,0,0,94974,0,94974,0,0,94974
928,Northamptonshire,39,Commissioning and social work,15470042,994923,1191041,1010,17657016,291875,17365141,37960,0,17327181
928,Northamptonshire,40,Total Children's Services Strategy,16699355,994923,1191041,1010,18886329,293056,18593273,654680,0,17938593
928,Northamptonshire,41,Child Trust Fund Top Ups,0,0,0,0,0,0,0,,,
928,Northamptonshire,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
928,Northamptonshire,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,74907222,1583910,73323312,,,
928,Northamptonshire,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,74907222,1583910,73323312,,,
929,Northumberland,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
929,Northumberland,2,Youth offender teams,2312858.452,0,0,0,2312858.452,0,2312858.452,25062.99,796684.9,1491110.562
929,Northumberland,3,Other Youth Justice service,0,0,0,0,0,0,0,0,0,0
929,Northumberland,4,Total Youth Justice,2312858.452,0,0,0,2312858.452,0,2312858.452,25062.99,796684.9,1491110.562
929,Northumberland,5,Residential care,3505876.13,1813195.27,0,0,5319071.4,1078083.39,4240988.01,0,0,4240988.01
929,Northumberland,6,Fostering services,6560491.106,0,0,0,6560491.106,37150,6523341.106,80489.25,0,6442851.856
929,Northumberland,7,Other children looked after services,0,0,0,0,0,0,0,0,0,0
929,Northumberland,8,Secure accommodation (welfare),65501.11,0,0,0,65501.11,0,65501.11,0,0,65501.11
929,Northumberland,9,Short breaks (respite) for looked after children,258640.8757,128517.22,0,1051500,1438658.096,3371.56,1435286.536,0,0,1435286.536
929,Northumberland,10,Children placed with family and friends,0,0,0,0,0,0,0,0,0,0
929,Northumberland,11,Advocacy services for children looked after,0,0,0,0,0,0,0,0,0,0
929,Northumberland,12,Education of looked after children,0,0,0,0,0,0,0,0,0,0
929,Northumberland,13,Leaving care support services,394020.9938,581452.13,0,112338,1087811.124,0,1087811.124,0,0,1087811.124
929,Northumberland,14,Asylum seeker services - children,0,0,0,0,0,0,0,0,0,0
929,Northumberland,15,Unaccompanied asylum children: assessment and care management,0,0,0,0,0,0,0,0,0,0
929,Northumberland,16,Unaccompanied asylum children: accommodation,0,0,0,0,0,0,0,0,0,0
929,Northumberland,17,Total Children Looked After,10784530.22,2523164.62,0,1163838,14471532.84,1118604.95,13352927.89,80489.25,0,13272438.64
929,Northumberland,18,Child death processes,15000,0,0,0,15000,0,15000,0,0,15000
929,Northumberland,19,Preventative services ,561376.41,0,0,678194,1239570.41,0,1239570.41,401514.11,0,838056.3
929,Northumberland,20,LA functions in relation to child protection,668848.121,0,0,0,668848.121,10787,658061.121,0,0,658061.121
929,Northumberland,21,Local safeguarding childrens board,85847.35306,0,0,0,85847.35306,21550,64297.35306,0,0,64297.35306
929,Northumberland,22,Total Children and Young People's Safety,1331071.884,0,0,678194,2009265.884,32337,1976928.884,401514.11,0,1575414.774
929,Northumberland,23,Direct payments,0,452491.49,0,0,452491.49,0,452491.49,0,0,452491.49
929,Northumberland,24,Short breaks (respite) for disabled children,0,226529.09,0,0,226529.09,0,226529.09,0,0,226529.09
929,Northumberland,25,Home care services,42101.92,118853.58,0,0,160955.5,0,160955.5,0,0,160955.5
929,Northumberland,26,Equiptment and adaptations,127169.59,0,0,2500,129669.59,0,129669.59,0,0,129669.59
929,Northumberland,27,Other family support services,3137245.518,967346.28,0,123707,4228298.798,68735.21,4159563.588,96574.39,0,4062989.198
929,Northumberland,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",419838.566,0,0,0,419838.566,201674.93,218163.636,0,10436.94,207726.696
929,Northumberland,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
929,Northumberland,30,Teenage pregnancy services,319272.11,0,0,0,319272.11,59744.6,259527.51,16000,0,243527.51
929,Northumberland,31,Total Family Support Services,4045627.704,1765220.44,0,126207,5937055.144,330154.74,5606900.404,112574.39,10436.94,5483889.074
929,Northumberland,32,Adoption services,963969.9555,65554,0,0,1029523.956,0,1029523.956,0,0,1029523.956
929,Northumberland,33,Special guardianship support,219087,0,0,0,219087,0,219087,0,0,219087
929,Northumberland,34,Other children's and families services,0,0,0,0,0,0,0,0,0,0
929,Northumberland,35,Total Other Children's and Families Services,1183056.956,65554,0,0,1248610.956,0,1248610.956,0,0,1248610.956
929,Northumberland,36,Children's and young people's plan,0,0,0,0,0,0,0,0,0,0
929,Northumberland,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
929,Northumberland,38,Central commissioning function,0,0,0,0,0,0,0,0,0,0
929,Northumberland,39,Commissioning and social work,9169556.446,0,0,0,9169556.446,104869.78,9064686.666,360787.49,0,8703899.176
929,Northumberland,40,Total Children's Services Strategy,9169556.446,0,0,0,9169556.446,104869.78,9064686.666,360787.49,0,8703899.176
929,Northumberland,41,Child Trust Fund Top Ups,0,0,0,0,0,0,0,,,
929,Northumberland,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,0,0,0,,,
929,Northumberland,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,35148879.72,1585966.47,33562913.25,,,
929,Northumberland,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,35148879.72,1585966.47,33562913.25,,,
931,Oxfordshire,1,Secure accommodation (youth justice),0,0,53146,0,53146,45,53101,0,0,53101
931,Oxfordshire,2,Youth offender teams,0,0,4234738,0,4234738,45,4234693,0,1751380,2483313
931,Oxfordshire,3,Other Youth Justice service,0,0,1696,0,1696,0,1696,0,0,1696
931,Oxfordshire,4,Total Youth Justice,0,0,4289580,0,4289580,90,4289490,0,1751380,2538110
931,Oxfordshire,5,Residential care,0,0,8691630,0,8691630,607669,8083961,0,0,8083961
931,Oxfordshire,6,Fostering services,0,0,7494006,0,7494006,69088,7424918,389995,30000,7004923
931,Oxfordshire,7,Other children looked after services,0,0,2062307,0,2062307,1347,2060960,0,0,2060960
931,Oxfordshire,8,Secure accommodation (welfare),0,0,0,0,0,0,0,0,0,0
931,Oxfordshire,9,Short breaks (respite) for looked after children,0,0,140199,0,140199,11215,128984,0,0,128984
931,Oxfordshire,10,Children placed with family and friends,0,0,1005239,0,1005239,837,1004402,0,0,1004402
931,Oxfordshire,11,Advocacy services for children looked after,0,0,43790,0,43790,86,43704,0,0,43704
931,Oxfordshire,12,Education of looked after children,0,0,569476,0,569476,12392,557084,0,0,557084
931,Oxfordshire,13,Leaving care support services,0,0,577223,0,577223,7193,570030,0,0,570030
931,Oxfordshire,14,Asylum seeker services - children,0,0,724621,0,724621,1235,723386,539375,0,184011
931,Oxfordshire,15,Unaccompanied asylum children: assessment and care management,0,0,1956597,0,1956597,1768,1954829,1372954,0,581875
931,Oxfordshire,16,Unaccompanied asylum children: accommodation,0,0,746661,0,746661,1418,745243,539375,0,205868
931,Oxfordshire,17,Total Children Looked After,0,0,24011749,0,24011749,714248,23297501,2841699,30000,20425802
931,Oxfordshire,18,Child death processes,0,0,116883,0,116883,41,116842,0,0,116842
931,Oxfordshire,19,Preventative services ,0,0,621890,0,621890,50,621840,0,0,621840
931,Oxfordshire,20,LA functions in relation to child protection,0,0,403219,0,403219,569,402650,0,0,402650
931,Oxfordshire,21,Local safeguarding childrens board,0,0,203636,0,203636,127,203509,0,0,203509
931,Oxfordshire,22,Total Children and Young People's Safety,0,0,1345628,0,1345628,787,1344841,0,0,1344841
931,Oxfordshire,23,Direct payments,0,0,6524140,0,6524140,72209,6451931,0,0,6451931
931,Oxfordshire,24,Short breaks (respite) for disabled children,0,0,3590303,0,3590303,240255,3350048,656600,0,2693448
931,Oxfordshire,25,Home care services,0,0,370307,0,370307,297,370010,0,0,370010
931,Oxfordshire,26,Equiptment and adaptations,0,0,0,0,0,0,0,0,0,0
931,Oxfordshire,27,Other family support services,0,0,7882,0,7882,68,7814,0,0,7814
931,Oxfordshire,28,"Substances misuse services (Drugs, Alcohol and Volatile substances)",0,0,172299,0,172299,79248,93051,0,0,93051
931,Oxfordshire,29,Contribution to health care of individual children,0,0,0,0,0,0,0,0,0,0
931,Oxfordshire,30,Teenage pregnancy services,0,0,83248,0,83248,69415,13833,0,0,13833
931,Oxfordshire,31,Total Family Support Services,0,0,10748179,0,10748179,461492,10286687,656600,0,9630087
931,Oxfordshire,32,Adoption services,0,0,1161949,0,1161949,913,1161036,0,0,1161036
931,Oxfordshire,33,Special guardianship support,0,0,375354,0,375354,68,375286,0,0,375286
931,Oxfordshire,34,Other children's and families services,0,0,1077756,0,1077756,107517,970239,0,0,970239
931,Oxfordshire,35,Total Other Children's and Families Services,0,0,2615059,0,2615059,108498,2506561,0,0,2506561
931,Oxfordshire,36,Children's and young people's plan,0,0,0,0,0,0,0,0,0,0
931,Oxfordshire,37,Partnership costs,0,0,0,0,0,0,0,0,0,0
931,Oxfordshire,38,Central commissioning function,0,0,0,0,0,0,0,0,0,0
931,Oxfordshire,39,Commissioning and social work,0,0,9360942,0,9360942,447125,8913817,0,0,8913817
931,Oxfordshire,40,Total Children's Services Strategy,0,0,9360942,0,9360942,447125,8913817,0,0,8913817
931,Oxfordshire,41,Child Trust Fund Top Ups,0,0,0,0,0,0,0,0,,
931,Oxfordshire,42,Capital Expenditure from Revenue (CERA) (Children's and young people's services),,,,,1733592,0,1733592,,,
931,Oxfordshire,43,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (including CERA),,,,,54104729,1732240,52372489,,,
931,Oxfordshire,44,TOTAL CHILDREN AND YOUNG PEOPLE'S SERVICES BUDGET (excluding CERA),,,,,52371137,1732240,50638897,,,
933,Somerset,1,Secure accommodation (youth justice),0,0,0,0,0,0,0,0,0,0
933,Somerset,2,Youth offender teams,2137136,0,0,0,2137136,0,2137136,0,995376,1141760
933,Somerset,3,Other Youth Justice service,288073,0,0,0,288073,134909,153164,0,0,153164
933,Somerset,4,Total Youth Justice,2425209,0,0,0,2425209,134909,2290300,0,995376,1294924
933,Somerset,5,Residential care,5532487,1195461,0,0,6727948,212587,6515361,0,0,6515361
933,Somerset,6,Fostering services,3057156,870347,0,0,3927503,22324,3905179,0,0,3905179
